symbol,date,close_price
PETR4,2025-09-27,30.26
VALE3,2025-09-08,61.98
BBDC4,2025-09-01,78.28
PETR4,2025-09-26,20.02
ITUB4,2025-09-27,33.48
ABEV3,2025-09-21,52.44
PETR4,2025-09-05,25.83
ITUB4,2025-09-02,57.12
VALE3,2025-09-20,64.33
ITUB4,2025-09-21,56.11
VALE3,2025-09-19,71.31
ITUB4,2025-09-07,76.41
ABEV3,2025-09-17,30.78
PETR4,2025-09-30,77.91
BBDC4,2025-09-14,76.48
VALE3,2025-09-11,36.89
VALE3,2025-09-27,53.07
ABEV3,2025-09-01,76.46
ABEV3,2025-09-16,44.76
PETR4,2025-09-17,51.22
PETR4,2025-09-30,54.69
VALE3,2025-09-15,72.06
ABEV3,2025-09-12,40.67
ABEV3,2025-09-03,25.63
BBDC4,2025-09-24,50.91
PETR4,2025-09-09,78.67
ITUB4,2025-09-09,76.78
VALE3,2025-09-20,71.75
PETR4,2025-09-03,58.88
VALE3,2025-09-15,39.97
PETR4,2025-09-12,42.56
ITUB4,2025-09-29,36.33
VALE3,2025-09-25,77.22
BBDC4,2025-09-22,44.37
ITUB4,2025-09-23,67.81
ITUB4,2025-09-13,47.52
VALE3,2025-09-06,38.52
PETR4,2025-09-01,72.4
BBDC4,2025-09-07,33.43
BBDC4,2025-09-01,75.47
VALE3,2025-09-28,63.56
ABEV3,2025-09-26,70.24
VALE3,2025-09-14,20.54
BBDC4,2025-09-27,65.14
ITUB4,2025-09-07,78.69
ABEV3,2025-09-18,28.04
ITUB4,2025-09-18,65.15
BBDC4,2025-09-01,62.08
ABEV3,2025-09-17,50.82
BBDC4,2025-09-20,56.25
PETR4,2025-09-23,46.96
PETR4,2025-09-01,42.0
ABEV3,2025-09-12,72.91
BBDC4,2025-09-09,57.91
PETR4,2025-09-08,74.71
PETR4,2025-09-06,25.63
ITUB4,2025-09-05,79.3
ABEV3,2025-09-01,65.68
ABEV3,2025-09-23,69.84
ABEV3,2025-09-16,32.89
VALE3,2025-09-04,67.01
ITUB4,2025-09-11,49.16
ITUB4,2025-09-22,64.83
PETR4,2025-09-11,74.24
ITUB4,2025-09-15,58.03
BBDC4,2025-09-24,69.54
ABEV3,2025-09-16,42.05
BBDC4,2025-09-23,21.27
VALE3,2025-09-03,74.53
ABEV3,2025-10-01,68.08
ITUB4,2025-09-14,68.68
PETR4,2025-09-30,69.72
VALE3,2025-09-29,48.37
VALE3,2025-09-03,34.49
VALE3,2025-09-11,56.88
VALE3,2025-09-19,55.86
VALE3,2025-09-30,37.11
ABEV3,2025-09-02,34.11
ITUB4,2025-09-23,73.04
ITUB4,2025-09-03,23.68
ITUB4,2025-09-27,71.41
PETR4,2025-09-29,41.24
ITUB4,2025-09-16,42.29
PETR4,2025-09-20,33.46
PETR4,2025-09-13,42.2
VALE3,2025-09-28,54.69
VALE3,2025-09-26,45.12
VALE3,2025-09-04,47.64
ABEV3,2025-09-05,26.6
ABEV3,2025-09-10,79.35
BBDC4,2025-09-24,69.06
VALE3,2025-09-06,29.19
ITUB4,2025-09-03,60.48
PETR4,2025-09-03,77.38
PETR4,2025-09-23,71.28
ITUB4,2025-09-19,26.08
ITUB4,2025-09-25,56.62
ABEV3,2025-09-30,57.56
PETR4,2025-09-03,39.58
PETR4,2025-09-29,24.72
VALE3,2025-09-27,35.27
ABEV3,2025-09-13,35.6
VALE3,2025-09-22,73.95
ITUB4,2025-09-24,37.0
VALE3,2025-09-15,65.24
ITUB4,2025-09-10,49.39
ITUB4,2025-09-22,56.32
ABEV3,2025-09-02,52.39
PETR4,2025-09-05,52.36
VALE3,2025-09-30,77.74
PETR4,2025-09-19,42.92
VALE3,2025-09-24,25.57
PETR4,2025-09-22,62.01
PETR4,2025-09-16,75.04
ABEV3,2025-09-28,54.39
BBDC4,2025-09-04,39.0
PETR4,2025-09-11,32.82
ITUB4,2025-09-24,76.18
ITUB4,2025-09-22,52.48
ITUB4,2025-09-04,65.89
VALE3,2025-09-14,22.01
VALE3,2025-09-08,22.33
BBDC4,2025-09-04,29.81
BBDC4,2025-09-15,76.46
BBDC4,2025-09-01,35.51
PETR4,2025-09-18,46.95
PETR4,2025-09-30,74.91
ABEV3,2025-09-10,30.76
BBDC4,2025-09-26,66.89
VALE3,2025-09-22,76.88
ITUB4,2025-09-19,77.73
ABEV3,2025-09-14,40.78
ABEV3,2025-09-16,66.86
ITUB4,2025-09-27,32.83
BBDC4,2025-09-22,77.34
VALE3,2025-09-12,55.14
VALE3,2025-09-13,26.28
VALE3,2025-09-08,70.61
ITUB4,2025-09-25,36.32
ABEV3,2025-09-10,74.19
BBDC4,2025-09-28,30.85
PETR4,2025-09-01,38.06
ITUB4,2025-09-19,66.25
BBDC4,2025-09-30,57.58
BBDC4,2025-09-06,64.65
ABEV3,2025-09-09,63.34
BBDC4,2025-09-26,65.82
BBDC4,2025-09-09,67.8
ITUB4,2025-09-13,37.58
ABEV3,2025-09-02,60.76
ABEV3,2025-09-29,24.07
VALE3,2025-09-27,44.8
ABEV3,2025-09-02,78.06
ABEV3,2025-09-04,37.74
ABEV3,2025-09-14,64.64
PETR4,2025-09-01,32.32
VALE3,2025-09-08,39.47
PETR4,2025-09-27,73.5
BBDC4,2025-09-25,77.08
ABEV3,2025-09-12,78.39
ABEV3,2025-09-13,39.02
BBDC4,2025-09-21,56.83
VALE3,2025-09-07,28.5
PETR4,2025-09-03,20.65
VALE3,2025-09-06,41.8
BBDC4,2025-09-29,73.28
PETR4,2025-09-30,20.33
VALE3,2025-09-17,42.36
BBDC4,2025-09-09,47.59
VALE3,2025-09-27,47.02
VALE3,2025-09-05,70.41
PETR4,2025-09-01,67.03
ITUB4,2025-09-03,76.86
BBDC4,2025-10-01,66.06
PETR4,2025-09-16,43.06
ABEV3,2025-10-01,77.32
ITUB4,2025-09-29,52.02
ITUB4,2025-09-10,67.5
VALE3,2025-09-16,43.22
BBDC4,2025-09-11,58.5
ITUB4,2025-09-10,63.16
VALE3,2025-09-09,36.49
VALE3,2025-09-27,67.18
PETR4,2025-09-02,62.93
VALE3,2025-09-13,39.19
PETR4,2025-09-13,79.81
VALE3,2025-09-20,38.69
VALE3,2025-09-07,29.21
VALE3,2025-09-02,37.99
VALE3,2025-09-27,40.9
PETR4,2025-09-03,33.11
BBDC4,2025-09-12,46.74
ABEV3,2025-10-01,68.93
ITUB4,2025-09-15,55.88
PETR4,2025-09-09,48.96
ITUB4,2025-09-24,67.76
VALE3,2025-09-02,58.09
BBDC4,2025-09-05,63.94
ABEV3,2025-09-20,59.89
VALE3,2025-09-13,66.64
ABEV3,2025-09-10,24.0
BBDC4,2025-10-01,69.18
ITUB4,2025-09-18,69.75
PETR4,2025-09-21,62.03
BBDC4,2025-09-16,35.75
VALE3,2025-09-29,65.72
BBDC4,2025-09-10,79.44
BBDC4,2025-09-09,22.56
ABEV3,2025-09-23,53.78
VALE3,2025-09-19,43.46
PETR4,2025-09-08,44.05
PETR4,2025-09-28,24.72
ABEV3,2025-09-06,57.08
BBDC4,2025-09-09,61.88
PETR4,2025-09-17,73.57
PETR4,2025-09-18,60.98
ITUB4,2025-10-01,29.11
PETR4,2025-09-08,29.24
PETR4,2025-09-14,43.94
BBDC4,2025-09-28,43.41
BBDC4,2025-09-21,57.69
BBDC4,2025-09-02,55.15
ABEV3,2025-09-25,36.21
ABEV3,2025-09-11,25.39
PETR4,2025-09-12,55.03
PETR4,2025-09-10,51.83
ITUB4,2025-09-26,34.85
BBDC4,2025-09-25,51.83
PETR4,2025-09-22,73.87
PETR4,2025-09-08,36.9
VALE3,2025-09-11,61.36
ITUB4,2025-09-17,60.23
BBDC4,2025-09-23,21.05
BBDC4,2025-09-21,43.4
VALE3,2025-09-25,29.31
VALE3,2025-09-23,76.7
ITUB4,2025-09-27,78.05
BBDC4,2025-09-28,39.82
PETR4,2025-09-11,61.26
BBDC4,2025-09-29,61.63
BBDC4,2025-09-22,34.39
PETR4,2025-09-11,65.49
PETR4,2025-09-28,23.29
ABEV3,2025-09-19,37.77
VALE3,2025-09-30,24.02
PETR4,2025-09-21,32.97
PETR4,2025-09-08,48.76
VALE3,2025-09-06,45.89
BBDC4,2025-09-11,71.24
PETR4,2025-09-29,79.71
ITUB4,2025-09-20,54.03
ABEV3,2025-09-24,37.58
BBDC4,2025-09-24,49.26
ABEV3,2025-09-04,22.61
VALE3,2025-09-03,71.7
VALE3,2025-09-02,46.19
PETR4,2025-09-21,59.19
VALE3,2025-09-07,53.93
ABEV3,2025-09-30,28.21
PETR4,2025-09-22,66.91
ITUB4,2025-09-13,68.14
PETR4,2025-09-12,71.61
VALE3,2025-09-12,74.53
BBDC4,2025-09-13,38.23
ABEV3,2025-09-10,59.83
BBDC4,2025-09-13,56.37
VALE3,2025-09-23,56.7
VALE3,2025-09-02,54.54
ABEV3,2025-09-27,34.65
BBDC4,2025-09-27,52.93
VALE3,2025-09-20,48.94
ABEV3,2025-09-18,42.12
ABEV3,2025-09-22,61.33
PETR4,2025-09-18,69.7
VALE3,2025-09-04,40.0
ABEV3,2025-09-11,52.76
VALE3,2025-09-22,60.84
PETR4,2025-09-29,62.54
ABEV3,2025-09-20,69.63
ABEV3,2025-09-24,36.24
ITUB4,2025-09-06,50.62
ITUB4,2025-09-11,38.41
PETR4,2025-09-01,33.83
VALE3,2025-09-29,67.25
ABEV3,2025-09-28,70.92
PETR4,2025-09-05,20.83
BBDC4,2025-09-12,34.68
ABEV3,2025-09-05,60.85
VALE3,2025-09-22,20.75
ABEV3,2025-09-24,32.84
ITUB4,2025-09-02,50.5
BBDC4,2025-09-30,58.4
ABEV3,2025-09-11,41.48
ITUB4,2025-09-08,34.18
ABEV3,2025-09-07,52.28
BBDC4,2025-09-06,23.24
BBDC4,2025-09-24,51.09
BBDC4,2025-09-12,49.39
BBDC4,2025-09-16,67.45
BBDC4,2025-09-08,46.28
PETR4,2025-09-17,67.4
ABEV3,2025-09-20,66.37
ITUB4,2025-09-01,45.05
PETR4,2025-09-30,23.12
BBDC4,2025-09-14,33.67
PETR4,2025-09-21,44.62
ABEV3,2025-09-01,29.11
ABEV3,2025-09-22,28.98
VALE3,2025-09-14,61.39
ABEV3,2025-09-02,32.94
PETR4,2025-09-19,67.78
ITUB4,2025-09-10,49.88
PETR4,2025-09-04,62.33
ITUB4,2025-09-26,45.88
ABEV3,2025-09-19,49.13
ABEV3,2025-09-22,69.2
ITUB4,2025-09-17,42.74
BBDC4,2025-09-01,55.84
VALE3,2025-09-06,76.01
PETR4,2025-09-06,46.51
ABEV3,2025-09-25,29.85
ITUB4,2025-09-12,59.53
ITUB4,2025-09-09,65.67
ITUB4,2025-10-01,44.42
ITUB4,2025-09-12,49.4
ABEV3,2025-09-20,47.9
ITUB4,2025-09-25,35.83
PETR4,2025-09-05,70.78
ABEV3,2025-09-05,76.85
VALE3,2025-09-09,55.78
BBDC4,2025-09-04,55.68
ABEV3,2025-09-28,75.92
PETR4,2025-09-04,79.62
VALE3,2025-09-13,31.6
VALE3,2025-09-18,27.39
PETR4,2025-09-07,61.36
PETR4,2025-09-27,40.6
PETR4,2025-09-27,74.81
ABEV3,2025-09-06,46.51
ABEV3,2025-09-16,41.65
VALE3,2025-09-03,26.02
ABEV3,2025-09-05,54.14
ABEV3,2025-10-01,25.81
PETR4,2025-09-29,30.49
PETR4,2025-09-25,52.04
BBDC4,2025-09-30,70.61
PETR4,2025-09-04,33.03
ABEV3,2025-09-12,71.01
ABEV3,2025-09-08,45.87
ITUB4,2025-09-19,63.99
ITUB4,2025-09-15,65.13
ITUB4,2025-09-10,36.98
ITUB4,2025-10-01,75.79
PETR4,2025-09-19,22.76
BBDC4,2025-09-08,68.65
BBDC4,2025-09-07,35.85
ITUB4,2025-09-04,54.86
BBDC4,2025-09-05,72.67
VALE3,2025-09-06,33.62
ITUB4,2025-09-18,54.49
ABEV3,2025-09-07,48.81
ITUB4,2025-09-06,32.82
VALE3,2025-09-04,43.75
PETR4,2025-09-28,77.93
PETR4,2025-09-09,51.87
BBDC4,2025-09-03,56.03
VALE3,2025-09-05,47.12
BBDC4,2025-09-22,29.62
PETR4,2025-09-24,59.31
BBDC4,2025-09-14,21.35
PETR4,2025-10-01,31.71
BBDC4,2025-09-10,78.24
ABEV3,2025-09-19,53.21
ITUB4,2025-09-23,74.82
PETR4,2025-09-17,52.91
ABEV3,2025-09-20,20.43
ITUB4,2025-09-12,63.79
PETR4,2025-09-28,44.12
ITUB4,2025-09-28,69.92
PETR4,2025-09-06,52.52
ABEV3,2025-09-10,76.84
VALE3,2025-09-11,51.96
ITUB4,2025-09-03,61.11
VALE3,2025-09-30,78.21
BBDC4,2025-09-04,27.88
VALE3,2025-09-26,20.7
PETR4,2025-09-16,41.79
VALE3,2025-09-12,51.41
ITUB4,2025-09-22,35.07
PETR4,2025-09-25,22.94
VALE3,2025-09-27,72.02
VALE3,2025-09-09,46.77
ABEV3,2025-09-18,31.48
ITUB4,2025-09-18,78.14
VALE3,2025-09-05,46.91
VALE3,2025-09-12,66.44
BBDC4,2025-09-24,29.98
PETR4,2025-09-25,75.24
ABEV3,2025-09-23,54.18
BBDC4,2025-09-03,58.26
BBDC4,2025-09-23,35.71
VALE3,2025-09-26,25.27
PETR4,2025-09-05,22.71
ABEV3,2025-09-15,63.6
PETR4,2025-09-02,30.81
ABEV3,2025-09-03,72.2
VALE3,2025-09-27,20.97
VALE3,2025-09-12,58.88
PETR4,2025-09-21,38.52
VALE3,2025-09-19,60.39
ABEV3,2025-09-19,76.48
VALE3,2025-09-30,27.83
BBDC4,2025-09-30,55.11
VALE3,2025-09-22,26.24
ABEV3,2025-09-02,57.19
ITUB4,2025-09-20,69.39
BBDC4,2025-09-24,22.93
PETR4,2025-09-05,42.39
VALE3,2025-09-09,29.39
VALE3,2025-09-29,44.22
BBDC4,2025-09-13,73.22
VALE3,2025-09-04,34.82
ABEV3,2025-09-18,30.19
BBDC4,2025-09-21,74.4
ABEV3,2025-09-15,50.04
PETR4,2025-09-10,29.83
VALE3,2025-09-29,68.48
VALE3,2025-09-12,31.53
BBDC4,2025-09-28,62.78
ABEV3,2025-09-12,72.88
BBDC4,2025-09-04,60.04
ABEV3,2025-09-22,51.16
PETR4,2025-09-07,44.16
ITUB4,2025-10-01,79.58
ABEV3,2025-09-30,51.01
ITUB4,2025-09-24,44.54
PETR4,2025-09-28,46.82
ABEV3,2025-09-04,60.37
ABEV3,2025-09-17,44.29
ITUB4,2025-09-18,23.12
BBDC4,2025-10-01,57.78
ITUB4,2025-09-11,52.28
ABEV3,2025-09-26,40.54
BBDC4,2025-09-01,64.48
BBDC4,2025-09-12,67.28
PETR4,2025-09-23,29.18
VALE3,2025-09-03,48.59
PETR4,2025-09-26,27.59
BBDC4,2025-09-11,51.82
ITUB4,2025-09-13,65.07
BBDC4,2025-09-30,38.86
PETR4,2025-09-04,62.38
VALE3,2025-09-07,58.03
BBDC4,2025-09-20,46.9
PETR4,2025-09-05,30.28
ABEV3,2025-10-01,78.51
ITUB4,2025-09-05,78.32
ABEV3,2025-09-12,39.21
VALE3,2025-09-09,27.42
ABEV3,2025-09-25,61.5
BBDC4,2025-09-04,32.19
VALE3,2025-09-01,48.67
PETR4,2025-09-07,35.71
ABEV3,2025-09-12,78.52
BBDC4,2025-09-22,53.72
ABEV3,2025-09-15,20.58
ITUB4,2025-09-24,37.86
ITUB4,2025-09-08,42.31
BBDC4,2025-09-26,71.81
PETR4,2025-09-05,59.95
PETR4,2025-09-07,52.6
ITUB4,2025-09-09,67.4
BBDC4,2025-09-16,33.91
PETR4,2025-09-02,32.63
ITUB4,2025-10-01,45.62
ITUB4,2025-09-09,37.84
ABEV3,2025-09-20,53.99
ITUB4,2025-09-01,64.01
ABEV3,2025-09-22,45.05
BBDC4,2025-09-06,48.79
BBDC4,2025-09-03,44.16
PETR4,2025-09-07,52.16
BBDC4,2025-09-02,77.91
PETR4,2025-09-26,78.21
PETR4,2025-09-09,54.58
ITUB4,2025-09-18,24.66
PETR4,2025-09-28,63.84
PETR4,2025-09-06,50.39
PETR4,2025-09-06,70.17
VALE3,2025-09-29,36.52
ITUB4,2025-09-05,58.61
ITUB4,2025-09-05,66.87
ITUB4,2025-09-18,65.5
ITUB4,2025-09-09,40.7
PETR4,2025-09-05,27.83
VALE3,2025-09-20,54.92
ITUB4,2025-09-08,73.88
ABEV3,2025-09-28,50.78
BBDC4,2025-09-22,73.27
ABEV3,2025-09-08,28.09
PETR4,2025-09-20,44.98
BBDC4,2025-09-18,26.24
BBDC4,2025-09-15,42.51
PETR4,2025-09-22,21.52
ABEV3,2025-09-30,37.58
ITUB4,2025-09-19,74.11
ABEV3,2025-09-24,79.18
PETR4,2025-09-04,35.3
BBDC4,2025-09-01,63.75
ABEV3,2025-09-18,28.37
ABEV3,2025-09-23,44.72
PETR4,2025-09-25,57.62
ITUB4,2025-09-01,67.64
VALE3,2025-09-18,59.01
ITUB4,2025-09-10,39.22
VALE3,2025-09-16,62.29
ITUB4,2025-09-04,74.87
PETR4,2025-09-20,49.02
PETR4,2025-09-10,34.89
VALE3,2025-09-13,27.28
VALE3,2025-09-07,26.75
VALE3,2025-09-10,25.19
BBDC4,2025-09-07,37.25
BBDC4,2025-10-01,41.81
VALE3,2025-09-25,44.45
PETR4,2025-09-11,74.22
ABEV3,2025-09-15,76.16
PETR4,2025-09-09,21.46
BBDC4,2025-09-19,36.36
ABEV3,2025-09-19,53.9
ITUB4,2025-09-08,57.94
BBDC4,2025-09-19,71.88
ABEV3,2025-09-03,69.72
BBDC4,2025-09-06,59.54
ITUB4,2025-09-11,61.7
ITUB4,2025-09-18,72.35
BBDC4,2025-09-19,63.88
BBDC4,2025-09-27,23.07
VALE3,2025-09-23,39.83
BBDC4,2025-09-24,75.1
PETR4,2025-09-16,27.44
ABEV3,2025-09-29,49.55
VALE3,2025-09-19,51.92
ITUB4,2025-09-07,68.7
ABEV3,2025-09-12,58.59
VALE3,2025-09-10,30.52
VALE3,2025-09-08,31.44
VALE3,2025-09-01,65.36
PETR4,2025-09-14,52.75
PETR4,2025-09-23,44.08
VALE3,2025-09-10,43.13
ITUB4,2025-09-17,25.36
ABEV3,2025-09-03,72.24
ABEV3,2025-09-25,21.56
PETR4,2025-09-16,47.7
PETR4,2025-09-24,43.01
ITUB4,2025-09-14,23.28
BBDC4,2025-09-05,35.21
ITUB4,2025-09-09,46.08
VALE3,2025-09-22,43.81
ITUB4,2025-09-24,73.28
BBDC4,2025-09-25,35.34
BBDC4,2025-09-15,24.3
PETR4,2025-09-16,43.23
VALE3,2025-09-22,65.56
PETR4,2025-09-09,77.46
BBDC4,2025-09-19,70.21
PETR4,2025-09-19,41.64
ITUB4,2025-09-06,68.19
ITUB4,2025-09-21,66.73
PETR4,2025-09-13,39.27
BBDC4,2025-09-15,60.27
PETR4,2025-09-08,22.66
VALE3,2025-09-01,46.25
PETR4,2025-09-01,20.54
ABEV3,2025-09-28,63.65
ITUB4,2025-09-20,59.5
BBDC4,2025-09-03,54.21
BBDC4,2025-09-12,28.55
PETR4,2025-09-07,75.18
ITUB4,2025-09-06,73.04
ITUB4,2025-09-02,71.5
VALE3,2025-09-14,60.69
ITUB4,2025-09-17,75.08
VALE3,2025-09-16,57.95
VALE3,2025-09-05,47.84
ITUB4,2025-10-01,48.12
VALE3,2025-09-25,27.22
ITUB4,2025-09-13,51.27
ABEV3,2025-09-27,53.09
PETR4,2025-09-29,20.59
BBDC4,2025-09-01,53.87
PETR4,2025-09-24,40.82
VALE3,2025-09-25,29.52
ITUB4,2025-09-09,26.25
PETR4,2025-09-18,49.22
PETR4,2025-09-11,62.61
BBDC4,2025-09-28,41.48
BBDC4,2025-09-24,38.7
BBDC4,2025-09-18,53.35
BBDC4,2025-09-18,30.59
ITUB4,2025-09-14,71.12
ITUB4,2025-09-17,41.77
BBDC4,2025-09-21,35.18
ABEV3,2025-09-11,63.64
PETR4,2025-09-20,77.17
BBDC4,2025-09-05,75.35
PETR4,2025-09-27,77.31
PETR4,2025-09-27,45.12
ITUB4,2025-09-02,42.14
VALE3,2025-09-03,23.05
ITUB4,2025-09-08,65.19
VALE3,2025-09-21,65.0
ITUB4,2025-09-24,60.77
PETR4,2025-09-21,27.05
ITUB4,2025-09-10,44.11
BBDC4,2025-09-24,24.2
VALE3,2025-09-08,71.22
ABEV3,2025-09-28,33.61
BBDC4,2025-10-01,55.62
PETR4,2025-09-27,43.94
ABEV3,2025-09-17,38.59
ABEV3,2025-09-22,34.33
PETR4,2025-09-18,61.95
VALE3,2025-09-15,70.43
ABEV3,2025-09-08,41.43
ABEV3,2025-09-21,35.15
VALE3,2025-09-08,51.83
BBDC4,2025-09-20,40.59
PETR4,2025-09-29,65.81
VALE3,2025-09-02,29.31
BBDC4,2025-09-16,32.51
ITUB4,2025-09-19,47.21
BBDC4,2025-09-10,61.9
ITUB4,2025-09-29,70.95
VALE3,2025-09-29,62.58
ABEV3,2025-10-01,20.13
BBDC4,2025-09-04,32.67
VALE3,2025-09-11,36.91
ITUB4,2025-09-23,21.71
PETR4,2025-09-29,22.4
ABEV3,2025-09-02,38.13
PETR4,2025-09-19,63.22
VALE3,2025-09-30,55.55
ABEV3,2025-09-27,41.14
BBDC4,2025-09-05,36.1
BBDC4,2025-09-21,55.34
BBDC4,2025-09-19,78.52
BBDC4,2025-09-15,25.35
BBDC4,2025-09-06,55.02
VALE3,2025-09-13,30.55
ABEV3,2025-09-26,31.97
PETR4,2025-09-17,35.8
PETR4,2025-09-19,41.76
ITUB4,2025-09-23,74.87
VALE3,2025-09-30,41.65
VALE3,2025-09-28,56.75
ABEV3,2025-09-19,43.63
ITUB4,2025-09-20,20.28
PETR4,2025-09-29,71.94
BBDC4,2025-09-06,79.75
PETR4,2025-09-15,63.3
PETR4,2025-09-12,52.81
VALE3,2025-09-26,49.53
ABEV3,2025-09-29,54.17
ABEV3,2025-09-22,30.96
BBDC4,2025-09-01,38.52
PETR4,2025-09-20,72.68
ITUB4,2025-09-10,26.0
ABEV3,2025-09-20,36.17
PETR4,2025-09-04,63.73
BBDC4,2025-09-17,50.2
VALE3,2025-09-27,75.31
ABEV3,2025-09-13,33.75
ITUB4,2025-09-21,41.04
ABEV3,2025-09-07,75.24
PETR4,2025-09-30,39.35
ITUB4,2025-09-18,28.94
VALE3,2025-09-09,73.64
ABEV3,2025-09-30,65.0
ITUB4,2025-09-30,33.23
ABEV3,2025-09-26,77.95
PETR4,2025-09-26,51.79
PETR4,2025-09-12,25.6
VALE3,2025-09-12,25.8
ITUB4,2025-10-01,60.89
ABEV3,2025-09-15,47.86
PETR4,2025-09-07,26.33
ABEV3,2025-09-25,45.64
VALE3,2025-09-11,37.44
PETR4,2025-09-05,70.53
BBDC4,2025-09-14,36.99
PETR4,2025-09-22,32.93
VALE3,2025-09-09,61.82
PETR4,2025-09-19,49.71
PETR4,2025-09-24,36.09
BBDC4,2025-09-17,79.41
ITUB4,2025-09-28,48.65
PETR4,2025-09-06,25.94
ITUB4,2025-10-01,49.51
PETR4,2025-09-22,32.55
VALE3,2025-09-29,63.16
ITUB4,2025-09-08,74.97
ABEV3,2025-09-16,36.25
ABEV3,2025-09-27,46.89
PETR4,2025-09-09,37.66
VALE3,2025-09-21,36.65
VALE3,2025-09-29,73.63
VALE3,2025-09-10,71.49
BBDC4,2025-09-09,66.66
VALE3,2025-09-11,70.65
VALE3,2025-09-25,48.94
BBDC4,2025-09-03,51.6
ABEV3,2025-09-30,29.07
BBDC4,2025-09-07,66.45
ITUB4,2025-09-03,38.17
VALE3,2025-09-17,22.91
BBDC4,2025-09-29,49.36
ABEV3,2025-09-03,64.19
ITUB4,2025-09-20,44.06
ITUB4,2025-09-29,60.59
PETR4,2025-10-01,57.16
ITUB4,2025-09-09,58.6
ABEV3,2025-09-07,48.69
ITUB4,2025-09-02,71.92
VALE3,2025-09-09,74.28
ABEV3,2025-09-06,38.81
ABEV3,2025-09-23,51.07
VALE3,2025-09-22,79.07
VALE3,2025-09-19,60.19
ABEV3,2025-09-25,36.59
BBDC4,2025-09-08,26.8
PETR4,2025-09-15,40.53
VALE3,2025-09-23,23.9
ABEV3,2025-09-24,43.35
ITUB4,2025-09-22,23.08
VALE3,2025-09-19,55.49
ABEV3,2025-09-11,28.52
PETR4,2025-09-06,62.67
BBDC4,2025-09-22,43.81
PETR4,2025-09-28,38.45
ABEV3,2025-09-27,45.43
BBDC4,2025-09-01,21.67
BBDC4,2025-09-23,51.12
ITUB4,2025-09-20,50.74
ABEV3,2025-09-28,64.15
PETR4,2025-09-15,38.45
ITUB4,2025-09-09,37.12
VALE3,2025-09-16,23.68
ITUB4,2025-09-14,60.74
ABEV3,2025-09-07,48.62
PETR4,2025-09-07,21.31
PETR4,2025-09-22,28.79
VALE3,2025-09-18,61.36
BBDC4,2025-09-04,67.19
ITUB4,2025-09-22,29.61
BBDC4,2025-09-06,48.73
PETR4,2025-09-17,75.05
VALE3,2025-09-02,29.08
ITUB4,2025-09-14,63.9
PETR4,2025-09-26,51.26
BBDC4,2025-09-28,31.22
ABEV3,2025-09-30,37.3
ABEV3,2025-09-27,34.24
BBDC4,2025-09-22,63.59
ABEV3,2025-09-03,30.48
PETR4,2025-09-30,77.96
ABEV3,2025-09-20,64.23
PETR4,2025-09-07,61.15
ABEV3,2025-09-07,53.81
BBDC4,2025-09-02,20.3
PETR4,2025-09-13,41.98
BBDC4,2025-09-22,66.68
ITUB4,2025-09-03,31.84
ABEV3,2025-09-06,68.59
PETR4,2025-09-05,62.6
VALE3,2025-09-11,50.51
VALE3,2025-09-26,55.74
BBDC4,2025-09-13,61.32
BBDC4,2025-09-02,36.26
VALE3,2025-09-02,48.06
PETR4,2025-09-23,21.54
VALE3,2025-09-21,48.08
ITUB4,2025-09-17,40.23
VALE3,2025-09-22,25.04
PETR4,2025-09-27,63.54
ABEV3,2025-09-25,73.0
ITUB4,2025-09-20,22.91
ABEV3,2025-09-18,63.45
ABEV3,2025-09-06,58.51
VALE3,2025-09-24,36.29
VALE3,2025-09-01,37.14
PETR4,2025-09-22,35.54
PETR4,2025-09-07,29.68
PETR4,2025-09-06,54.12
PETR4,2025-09-06,21.89
ITUB4,2025-09-10,51.64
ITUB4,2025-09-22,65.58
BBDC4,2025-09-09,60.67
ITUB4,2025-09-22,47.81
ABEV3,2025-09-07,54.95
ITUB4,2025-09-17,74.54
ABEV3,2025-09-12,20.23
BBDC4,2025-09-21,58.83
BBDC4,2025-09-01,24.24
ABEV3,2025-09-02,64.09
BBDC4,2025-09-29,42.62
VALE3,2025-09-30,42.52
PETR4,2025-09-12,57.51
PETR4,2025-09-29,29.54
VALE3,2025-09-09,61.23
PETR4,2025-09-27,70.15
ABEV3,2025-09-19,66.24
PETR4,2025-09-30,38.9
VALE3,2025-09-10,76.8
ITUB4,2025-09-08,41.67
ITUB4,2025-09-23,79.04
PETR4,2025-09-09,22.19
BBDC4,2025-09-26,30.89
PETR4,2025-09-16,41.23
VALE3,2025-09-29,52.66
ITUB4,2025-09-17,34.22
BBDC4,2025-09-10,35.5
BBDC4,2025-09-11,70.11
ABEV3,2025-09-27,42.51
VALE3,2025-09-19,36.21
VALE3,2025-09-08,27.33
ABEV3,2025-09-11,69.26
PETR4,2025-09-02,78.31
ABEV3,2025-09-30,77.5
ABEV3,2025-09-12,38.47
ABEV3,2025-09-06,24.52
PETR4,2025-09-19,39.15
BBDC4,2025-09-05,79.45
ABEV3,2025-09-19,73.86
ABEV3,2025-09-04,64.34
ABEV3,2025-09-27,64.16
PETR4,2025-10-01,35.84
ABEV3,2025-09-19,40.47
ABEV3,2025-10-01,20.43
VALE3,2025-09-21,59.32
ITUB4,2025-09-18,42.41
ITUB4,2025-09-17,36.48
ABEV3,2025-09-10,38.32
